Open,High,Low,Close,Adj Close,Volume,Date,CompanyName
36.0275,36.487499,35.842499,36.264999,34.330845,84362400.0,2017-07-10T00:00:00,AAPL
36.182499,36.462502,36.095001,36.3825,34.442081,79127200.0,2017-07-11T00:00:00,AAPL
36.467499,36.544998,36.205002,36.435001,34.491783,99538000.0,2017-07-12T00:00:00,AAPL
36.375,37.122501,36.360001,36.942501,34.972206,100797600.0,2017-07-13T00:00:00,AAPL
36.9925,37.3325,36.8325,37.259998,35.272789,80528400.0,2017-07-14T00:00:00,AAPL
37.205002,37.724998,37.142502,37.389999,35.395847,95174000.0,2017-07-17T00:00:00,AAPL
37.299999,37.532501,37.1675,37.52,35.518909,71475200.0,2017-07-18T00:00:00,AAPL
37.619999,37.855,37.487499,37.755001,35.741383,83692000.0,2017-07-19T00:00:00,AAPL
37.875,37.935001,37.547501,37.584999,35.580448,68974800.0,2017-07-20T00:00:00,AAPL
37.497501,37.610001,37.220001,37.567501,35.563881,105010400.0,2017-07-21T00:00:00,AAPL
37.645,38.110001,37.474998,38.022499,35.994606,85972800.0,2017-07-24T00:00:00,AAPL
37.950001,38.459999,37.950001,38.185001,36.148441,75415600.0,2017-07-25T00:00:00,AAPL
38.337502,38.482498,38.264999,38.365002,36.318848,63124000.0,2017-07-26T00:00:00,AAPL
38.4375,38.497501,36.825001,37.639999,35.632507,129905200.0,2017-07-27T00:00:00,AAPL
37.4725,37.557499,37.297501,37.375,35.381645,68854800.0,2017-07-28T00:00:00,AAPL
37.474998,37.5825,37.032501,37.182499,35.199409,79383600.0,2017-07-31T00:00:00,AAPL
37.275002,37.555,37.102501,37.512501,35.511822,141474400.0,2017-08-01T00:00:00,AAPL
39.82,39.9375,39.040001,39.285,37.189777,279747200.0,2017-08-02T00:00:00,AAPL
39.262501,39.302502,38.755001,38.892502,36.818203,108389200.0,2017-08-03T00:00:00,AAPL
39.017502,39.349998,38.922501,39.0975,37.012283,82239600.0,2017-08-04T00:00:00,AAPL
39.264999,39.73,39.1675,39.702499,37.585014,87481200.0,2017-08-07T00:00:00,AAPL
39.650002,40.4575,39.567501,40.02,37.885578,144823600.0,2017-08-08T00:00:00,AAPL
39.814999,40.317501,39.7775,40.264999,38.117508,104526000.0,2017-08-09T00:00:00,AAPL
39.974998,40.0,38.657501,38.830002,36.903389,163217200.0,2017-08-10T00:00:00,AAPL
39.150002,39.642502,39.017502,39.369999,37.416603,105028400.0,2017-08-11T00:00:00,AAPL
39.830002,40.052502,39.6875,39.962502,37.979706,88490800.0,2017-08-14T00:00:00,AAPL
40.165001,40.549999,40.035,40.400002,38.3955,117862000.0,2017-08-15T00:00:00,AAPL
40.485001,40.627499,40.037498,40.237499,38.241062,110686400.0,2017-08-16T00:00:00,AAPL
40.130001,40.177502,39.459999,39.465,37.506893,111762400.0,2017-08-17T00:00:00,AAPL
39.465,39.875,39.18,39.375,37.421349,109712400.0,2017-08-18T00:00:00,AAPL
39.375,39.4725,38.7775,39.302502,37.352448,105474000.0,2017-08-21T00:00:00,AAPL
39.557499,40.0,39.505001,39.945,37.963074,86418400.0,2017-08-22T00:00:00,AAPL
39.767502,40.1175,39.720001,39.994999,38.010597,77596400.0,2017-08-23T00:00:00,AAPL
40.107498,40.185001,39.637501,39.817501,37.8419,79275600.0,2017-08-24T00:00:00,AAPL
39.912498,40.139999,39.817501,39.965,37.982082,101920400.0,2017-08-25T00:00:00,AAPL
40.035,40.5,39.982498,40.3675,38.364616,103864000.0,2017-08-28T00:00:00,AAPL
40.025002,40.779999,40.0,40.727501,38.706757,118067600.0,2017-08-29T00:00:00,AAPL
40.950001,40.9725,40.6525,40.837502,38.811302,109078400.0,2017-08-30T00:00:00,AAPL
40.91,41.130001,40.869999,41.0,38.965733,107140400.0,2017-08-31T00:00:00,AAPL
41.200001,41.235001,40.907501,41.012501,38.977612,66364400.0,2017-09-01T00:00:00,AAPL
40.9375,41.0625,40.139999,40.52,38.509548,117874000.0,2017-09-05T00:00:00,AAPL
40.677502,40.747501,40.130001,40.477501,38.469151,86606800.0,2017-09-06T00:00:00,AAPL
40.522499,40.560001,40.09,40.314999,38.31472,87714000.0,2017-09-07T00:00:00,AAPL
