Open,High,Low,Close,Adj Close,Volume,Date,CompanyName
134.0,135.050003,133.509995,134.809998,128.673569,439700.0,2017-07-10T00:00:00,ASML
133.699997,136.059998,133.669998,135.820007,129.637604,1100900.0,2017-07-11T00:00:00,ASML
136.610001,137.550003,136.279999,137.039993,130.802063,841300.0,2017-07-12T00:00:00,ASML
136.759995,137.570007,136.369995,136.850006,130.620743,484300.0,2017-07-13T00:00:00,ASML
138.039993,140.050003,137.889999,139.919998,133.550995,1164700.0,2017-07-14T00:00:00,ASML
140.419998,140.789993,139.100006,140.220001,133.837311,869900.0,2017-07-17T00:00:00,ASML
141.279999,143.380005,141.130005,143.25,136.729385,1252200.0,2017-07-18T00:00:00,ASML
148.619995,150.820007,147.960007,150.630005,143.773468,2528800.0,2017-07-19T00:00:00,ASML
152.240005,154.350006,151.360001,153.820007,146.818253,2971500.0,2017-07-20T00:00:00,ASML
153.089996,154.350006,152.649994,154.289993,147.266846,938400.0,2017-07-21T00:00:00,ASML
153.880005,154.5,153.059998,153.740005,146.741913,1272100.0,2017-07-24T00:00:00,ASML
154.350006,154.380005,152.559998,152.729996,145.777878,974600.0,2017-07-25T00:00:00,ASML
153.0,154.699997,152.910004,154.529999,147.495926,768800.0,2017-07-26T00:00:00,ASML
154.899994,155.729996,151.479996,153.240005,146.264664,1019400.0,2017-07-27T00:00:00,ASML
151.699997,152.880005,151.649994,152.529999,145.58696,539100.0,2017-07-28T00:00:00,ASML
151.740005,152.339996,149.910004,150.330002,143.487122,868100.0,2017-07-31T00:00:00,ASML
151.949997,152.100006,150.570007,150.919998,144.050262,391600.0,2017-08-01T00:00:00,ASML
152.570007,152.889999,150.309998,151.020004,144.145706,855200.0,2017-08-02T00:00:00,ASML
152.660004,152.830002,151.460007,152.169998,145.243378,924000.0,2017-08-03T00:00:00,ASML
152.610001,153.059998,151.949997,152.940002,145.978317,491200.0,2017-08-04T00:00:00,ASML
153.350006,154.660004,153.339996,154.419998,147.390961,476000.0,2017-08-07T00:00:00,ASML
154.479996,155.199997,152.910004,153.130005,146.159698,490700.0,2017-08-08T00:00:00,ASML
152.660004,153.729996,152.350006,153.559998,146.570114,547100.0,2017-08-09T00:00:00,ASML
152.460007,152.5,150.089996,150.179993,143.343918,844800.0,2017-08-10T00:00:00,ASML
149.389999,151.339996,148.949997,151.190002,144.307968,416900.0,2017-08-11T00:00:00,ASML
150.860001,153.300003,150.839996,152.610001,145.663361,552600.0,2017-08-14T00:00:00,ASML
151.449997,152.630005,151.339996,152.460007,145.520157,376800.0,2017-08-15T00:00:00,ASML
152.199997,154.130005,152.039993,153.669998,146.675079,518900.0,2017-08-16T00:00:00,ASML
152.860001,153.190002,150.600006,150.649994,143.792542,486000.0,2017-08-17T00:00:00,ASML
152.0,152.610001,150.979996,152.259995,145.329254,688800.0,2017-08-18T00:00:00,ASML
152.160004,152.300003,150.940002,151.589996,144.689774,562600.0,2017-08-21T00:00:00,ASML
151.899994,154.809998,151.869995,154.369995,147.343216,839100.0,2017-08-22T00:00:00,ASML
153.899994,154.199997,153.130005,153.399994,146.417374,532300.0,2017-08-23T00:00:00,ASML
153.289993,153.899994,152.710007,153.449997,146.465118,400200.0,2017-08-24T00:00:00,ASML
153.740005,154.800003,153.550003,154.220001,147.200073,535300.0,2017-08-25T00:00:00,ASML
153.669998,154.360001,153.389999,154.119995,147.104584,261400.0,2017-08-28T00:00:00,ASML
153.630005,155.529999,153.5,155.149994,148.087708,575500.0,2017-08-29T00:00:00,ASML
153.839996,155.300003,153.419998,154.809998,147.763199,834200.0,2017-08-30T00:00:00,ASML
154.919998,156.669998,154.589996,156.309998,149.194916,787400.0,2017-08-31T00:00:00,ASML
157.160004,157.570007,156.380005,157.279999,150.120743,739700.0,2017-09-01T00:00:00,ASML
155.910004,156.460007,153.470001,154.809998,147.763199,493400.0,2017-09-05T00:00:00,ASML
156.309998,157.279999,155.880005,156.479996,149.357178,496400.0,2017-09-06T00:00:00,ASML
159.009995,160.940002,158.320007,160.860001,153.537796,1027800.0,2017-09-07T00:00:00,ASML
