Open,High,Low,Close,Adj Close,Volume,Date,CompanyName
146.0,165.0,141.25,144.710007,144.710007,70447500.0,2020-12-10T00:00:00,ABNB
146.550003,151.5,135.100006,139.25,139.25,26980800.0,2020-12-11T00:00:00,ABNB
135.0,135.300003,125.160004,130.0,130.0,16966100.0,2020-12-14T00:00:00,ABNB
126.690002,127.599998,121.5,124.800003,124.800003,10914400.0,2020-12-15T00:00:00,ABNB
125.830002,142.0,124.910004,137.990005,137.990005,20409600.0,2020-12-16T00:00:00,ABNB
143.0,152.449997,142.669998,147.050003,147.050003,15054700.0,2020-12-17T00:00:00,ABNB
150.449997,159.0,150.300003,157.300003,157.300003,15954200.0,2020-12-18T00:00:00,ABNB
155.309998,172.0,145.110001,163.020004,163.020004,17788100.0,2020-12-21T00:00:00,ABNB
170.0,174.970001,161.050003,163.190002,163.190002,9872600.0,2020-12-22T00:00:00,ABNB
162.813995,168.25,155.5,158.009995,158.009995,5852500.0,2020-12-23T00:00:00,ABNB
159.160004,162.789993,154.112,154.839996,154.839996,3621400.0,2020-12-24T00:00:00,ABNB
158.600006,163.639999,147.520004,149.0,149.0,6229200.0,2020-12-28T00:00:00,ABNB
150.0,151.651001,143.119995,150.0,150.0,5402300.0,2020-12-29T00:00:00,ABNB
151.339996,152.813004,145.600006,148.429993,148.429993,3462400.0,2020-12-30T00:00:00,ABNB
146.899994,147.889999,144.509995,146.800003,146.800003,2795800.0,2020-12-31T00:00:00,ABNB
150.990005,151.005005,137.0,139.149994,139.149994,6409900.0,2021-01-04T00:00:00,ABNB
138.279999,149.0,137.25,148.300003,148.300003,5974200.0,2021-01-05T00:00:00,ABNB
145.75,148.350006,141.110001,142.770004,142.770004,4213900.0,2021-01-06T00:00:00,ABNB
146.369995,154.419998,145.261002,151.270004,151.270004,4482800.0,2021-01-07T00:00:00,ABNB
153.449997,155.539993,147.25,149.770004,149.770004,4615600.0,2021-01-08T00:00:00,ABNB
147.990005,150.5,144.020004,148.130005,148.130005,2801900.0,2021-01-11T00:00:00,ABNB
148.080002,163.880005,143.610001,160.800003,160.800003,8123600.0,2021-01-12T00:00:00,ABNB
160.809998,178.619995,159.350006,169.990005,169.990005,12529700.0,2021-01-13T00:00:00,ABNB
175.539993,187.419998,174.975006,180.5,180.5,9926500.0,2021-01-14T00:00:00,ABNB
184.580002,185.994995,164.860001,169.270004,169.270004,8575700.0,2021-01-15T00:00:00,ABNB
173.0,178.600006,166.600006,173.690002,173.690002,4685400.0,2021-01-19T00:00:00,ABNB
176.009995,176.309998,161.0,161.830002,161.830002,8517400.0,2021-01-20T00:00:00,ABNB
164.990005,183.470001,155.330002,180.399994,180.399994,17618400.0,2021-01-21T00:00:00,ABNB
178.089996,185.307007,175.190002,181.869995,181.869995,7136800.0,2021-01-22T00:00:00,ABNB
186.050003,192.470001,170.029999,177.529999,177.529999,7472900.0,2021-01-25T00:00:00,ABNB
180.0,193.0,177.300003,192.740005,192.740005,6460900.0,2021-01-26T00:00:00,ABNB
187.639999,216.0,185.5,201.25,201.25,11019800.0,2021-01-27T00:00:00,ABNB
202.600006,212.839996,187.050003,187.369995,187.369995,7077700.0,2021-01-28T00:00:00,ABNB
190.710007,193.5,179.309998,183.630005,183.630005,4529800.0,2021-01-29T00:00:00,ABNB
187.479996,188.820007,179.740005,180.440002,180.440002,3877400.0,2021-02-01T00:00:00,ABNB
183.220001,186.479004,177.110001,179.169998,179.169998,4413600.0,2021-02-02T00:00:00,ABNB
181.979996,190.899994,180.0,185.720001,185.720001,4169000.0,2021-02-03T00:00:00,ABNB
187.070007,195.990005,186.190002,195.800003,195.800003,3631500.0,2021-02-04T00:00:00,ABNB
197.0,197.25,190.25,195.309998,195.309998,2869700.0,2021-02-05T00:00:00,ABNB
199.929993,201.960007,191.5,200.429993,200.429993,3488100.0,2021-02-08T00:00:00,ABNB
199.203003,209.220001,196.160004,199.880005,199.880005,4725800.0,2021-02-09T00:00:00,ABNB
205.479996,214.716003,202.097,211.660004,211.660004,5257200.0,2021-02-10T00:00:00,ABNB
213.5,219.940002,207.0,216.839996,216.839996,3595200.0,2021-02-11T00:00:00,ABNB
214.457993,216.940002,209.0,212.679993,212.679993,3041700.0,2021-02-12T00:00:00,ABNB
216.240005,218.779999,209.089996,209.860001,209.860001,3487900.0,2021-02-16T00:00:00,ABNB
207.050003,208.764999,196.020004,201.960007,201.960007,4090600.0,2021-02-17T00:00:00,ABNB
199.009995,200.360001,192.169998,198.039993,198.039993,2791400.0,2021-02-18T00:00:00,ABNB
203.949997,205.550003,200.179993,201.070007,201.070007,2605800.0,2021-02-19T00:00:00,ABNB
200.699997,205.0,193.5,195.339996,195.339996,3674200.0,2021-02-22T00:00:00,ABNB
189.0,191.669998,175.0,187.589996,187.589996,5902400.0,2021-02-23T00:00:00,ABNB
190.979996,208.145004,189.0,200.199997,200.199997,5983500.0,2021-02-24T00:00:00,ABNB
197.410004,199.800003,180.0,182.059998,182.059998,11568500.0,2021-02-25T00:00:00,ABNB
194.179993,214.100006,185.75,206.350006,206.350006,19368600.0,2021-02-26T00:00:00,ABNB
195.820007,199.690002,192.619995,196.419998,196.419998,15798500.0,2021-03-01T00:00:00,ABNB
195.630005,200.0,188.5,189.899994,189.899994,9144900.0,2021-03-02T00:00:00,ABNB
186.970001,188.479996,178.800003,180.399994,180.399994,10592900.0,2021-03-03T00:00:00,ABNB
178.639999,183.899994,170.869995,180.229996,180.229996,9993700.0,2021-03-04T00:00:00,ABNB
182.520004,183.5,161.899994,179.809998,179.809998,8788500.0,2021-03-05T00:00:00,ABNB
179.992004,186.399994,177.029999,180.809998,180.809998,4988500.0,2021-03-08T00:00:00,ABNB
184.990005,189.460007,180.720001,183.110001,183.110001,6079900.0,2021-03-09T00:00:00,ABNB
184.570007,191.0,181.550003,183.789993,183.789993,6145600.0,2021-03-10T00:00:00,ABNB
189.899994,201.0,188.5,197.869995,197.869995,6031200.0,2021-03-11T00:00:00,ABNB
196.270004,208.699997,192.199997,206.740005,206.740005,5556500.0,2021-03-12T00:00:00,ABNB
209.537994,213.740005,203.809998,209.990005,209.990005,4329400.0,2021-03-15T00:00:00,ABNB
209.110001,215.490005,198.179993,200.009995,200.009995,4605600.0,2021-03-16T00:00:00,ABNB
195.630005,203.460007,194.440002,201.360001,201.360001,3781900.0,2021-03-17T00:00:00,ABNB
196.800003,199.899994,190.679993,191.449997,191.449997,3711500.0,2021-03-18T00:00:00,ABNB
193.009995,196.490005,187.809998,194.389999,194.389999,4444600.0,2021-03-19T00:00:00,ABNB
196.850006,203.300003,194.710007,195.0,195.0,3740400.0,2021-03-22T00:00:00,ABNB
195.5,196.75,185.740005,187.139999,187.139999,3460600.0,2021-03-23T00:00:00,ABNB
189.0,189.779999,178.509995,178.850006,178.850006,3756100.0,2021-03-24T00:00:00,ABNB
173.100006,179.539993,170.5,176.160004,176.160004,5264100.0,2021-03-25T00:00:00,ABNB
178.416,181.0,168.0,174.399994,174.399994,3562900.0,2021-03-26T00:00:00,ABNB
175.360001,185.460007,173.5,182.5,182.5,4508800.0,2021-03-29T00:00:00,ABNB
182.350006,185.229996,178.380005,183.100006,183.100006,2903300.0,2021-03-30T00:00:00,ABNB
185.429993,192.274994,185.130005,187.940002,187.940002,3079500.0,2021-03-31T00:00:00,ABNB
192.5,193.990005,185.369995,188.240005,188.240005,2921400.0,2021-04-01T00:00:00,ABNB
191.660004,192.100006,185.809998,186.690002,186.690002,2591400.0,2021-04-05T00:00:00,ABNB
188.699997,194.479996,187.520004,190.029999,190.029999,3565600.0,2021-04-06T00:00:00,ABNB
189.380005,190.619995,179.470001,179.940002,179.940002,6663500.0,2021-04-07T00:00:00,ABNB
181.647995,183.899994,179.300003,180.179993,180.179993,2625300.0,2021-04-08T00:00:00,ABNB
179.619995,182.460007,177.25,179.5,179.5,2910200.0,2021-04-09T00:00:00,ABNB
179.679993,181.490005,176.25,176.490005,176.490005,2619800.0,2021-04-12T00:00:00,ABNB
175.264999,178.610001,172.139999,177.949997,177.949997,3573600.0,2021-04-13T00:00:00,ABNB
179.5,181.466995,175.309998,176.429993,176.429993,2938600.0,2021-04-14T00:00:00,ABNB
177.0,178.240005,174.25,175.350006,175.350006,2894900.0,2021-04-15T00:00:00,ABNB
176.011993,179.509995,172.940002,178.690002,178.690002,3058300.0,2021-04-16T00:00:00,ABNB
177.320007,178.720001,171.5,174.580002,174.580002,3125700.0,2021-04-19T00:00:00,ABNB
173.184006,175.0,165.520004,169.570007,169.570007,4575000.0,2021-04-20T00:00:00,ABNB
168.089996,170.320007,164.119995,167.070007,167.070007,3878600.0,2021-04-21T00:00:00,ABNB
168.490005,176.919998,168.429993,170.710007,170.710007,3856500.0,2021-04-22T00:00:00,ABNB
172.919006,178.25,172.0,174.25,174.25,3329900.0,2021-04-23T00:00:00,ABNB
175.210007,176.031006,171.070007,174.880005,174.880005,2549400.0,2021-04-26T00:00:00,ABNB
176.164993,179.610001,174.800003,177.940002,177.940002,2883000.0,2021-04-27T00:00:00,ABNB
174.436996,181.669998,173.350998,180.0,180.0,2409700.0,2021-04-28T00:00:00,ABNB
182.75,183.220001,173.350006,177.679993,177.679993,3116000.0,2021-04-29T00:00:00,ABNB
173.003998,176.449997,172.009995,172.710007,172.710007,3580000.0,2021-04-30T00:00:00,ABNB
173.190002,173.440002,167.800003,168.110001,168.110001,3149700.0,2021-05-03T00:00:00,ABNB
167.014999,169.039993,161.960007,168.899994,168.899994,4658000.0,2021-05-04T00:00:00,ABNB
169.300003,170.179993,162.119995,162.330002,162.330002,3590100.0,2021-05-05T00:00:00,ABNB
161.910004,162.104996,150.699997,153.639999,153.639999,8529000.0,2021-05-06T00:00:00,ABNB
156.5,157.054001,148.779999,151.210007,151.210007,7134000.0,2021-05-07T00:00:00,ABNB
150.283997,150.5,144.520004,146.729996,146.729996,5827200.0,2021-05-10T00:00:00,ABNB
139.100006,144.350006,136.009995,142.729996,142.729996,8257400.0,2021-05-11T00:00:00,ABNB
140.899994,144.770004,138.75,140.25,140.25,5307500.0,2021-05-12T00:00:00,ABNB
142.25,142.328995,131.279999,135.75,135.75,13005400.0,2021-05-13T00:00:00,ABNB
137.679993,142.25,131.669998,141.199997,141.199997,20325400.0,2021-05-14T00:00:00,ABNB
137.156006,137.789993,130.253006,132.5,132.5,39755000.0,2021-05-17T00:00:00,ABNB
134.0,138.399994,131.490005,135.020004,135.020004,18555600.0,2021-05-18T00:00:00,ABNB
129.949997,138.380005,129.710007,138.190002,138.190002,15565500.0,2021-05-19T00:00:00,ABNB
138.839005,138.889999,135.649994,136.199997,136.199997,8903600.0,2021-05-20T00:00:00,ABNB
136.550003,137.169998,132.880005,134.710007,134.710007,10056500.0,2021-05-21T00:00:00,ABNB
135.5,137.979996,134.389999,135.910004,135.910004,8543600.0,2021-05-24T00:00:00,ABNB
137.399994,137.850006,133.559998,133.990005,133.990005,10435800.0,2021-05-25T00:00:00,ABNB
134.940002,135.759995,133.720993,134.75,134.75,8179200.0,2021-05-26T00:00:00,ABNB
135.070007,143.820007,134.5,143.169998,143.169998,21270200.0,2021-05-27T00:00:00,ABNB
144.759995,145.0,140.25,140.399994,140.399994,12000600.0,2021-05-28T00:00:00,ABNB
143.889999,146.089005,141.589996,144.309998,144.309998,16552100.0,2021-06-01T00:00:00,ABNB
145.350006,152.699997,144.399994,151.0,151.0,16245100.0,2021-06-02T00:00:00,ABNB
149.550003,151.119995,143.800003,144.190002,144.190002,11083300.0,2021-06-03T00:00:00,ABNB
145.830002,151.570007,145.0,150.729996,150.729996,8534900.0,2021-06-04T00:00:00,ABNB
150.960007,150.960007,146.399994,148.970001,148.970001,7780200.0,2021-06-07T00:00:00,ABNB
150.600006,150.75,145.800003,147.009995,147.009995,7125800.0,2021-06-08T00:00:00,ABNB
148.570007,149.360001,144.460007,144.850006,144.850006,5606500.0,2021-06-09T00:00:00,ABNB
142.149994,147.449997,141.039993,146.119995,146.119995,9482500.0,2021-06-10T00:00:00,ABNB
145.869995,148.949997,145.199997,148.440002,148.440002,4819900.0,2021-06-11T00:00:00,ABNB
149.25,149.600006,146.850006,149.210007,149.210007,6107500.0,2021-06-14T00:00:00,ABNB
149.199997,153.740005,148.839996,151.779999,151.779999,12007700.0,2021-06-15T00:00:00,ABNB
150.949997,152.350006,146.919998,149.149994,149.149994,9632800.0,2021-06-16T00:00:00,ABNB
148.990005,152.289993,148.612,150.699997,150.699997,8171300.0,2021-06-17T00:00:00,ABNB
150.380005,154.800003,149.399994,152.520004,152.520004,11628900.0,2021-06-18T00:00:00,ABNB
152.520004,152.610001,145.830002,149.699997,149.699997,8040200.0,2021-06-21T00:00:00,ABNB
149.75,151.647003,148.399994,149.679993,149.679993,5790400.0,2021-06-22T00:00:00,ABNB
149.759995,154.589996,147.800003,151.580002,151.580002,9335700.0,2021-06-23T00:00:00,ABNB
152.669998,153.626999,149.860001,150.729996,150.729996,8173400.0,2021-06-24T00:00:00,ABNB
151.229996,153.169998,149.279999,149.669998,149.669998,6452400.0,2021-06-25T00:00:00,ABNB
148.615005,150.929993,147.080002,149.940002,149.940002,6451000.0,2021-06-28T00:00:00,ABNB
149.75,149.940002,145.770004,146.080002,146.080002,7479000.0,2021-06-29T00:00:00,ABNB
145.544998,154.089996,144.244995,153.139999,153.139999,9798600.0,2021-06-30T00:00:00,ABNB
154.5,157.410004,151.410004,153.080002,153.080002,9787100.0,2021-07-01T00:00:00,ABNB
153.309998,154.949997,149.559998,150.229996,150.229996,4826500.0,2021-07-02T00:00:00,ABNB
150.080002,152.800003,147.809998,148.369995,148.369995,5069400.0,2021-07-06T00:00:00,ABNB
148.149994,148.940002,143.600006,143.720001,143.720001,5650900.0,2021-07-07T00:00:00,ABNB
140.429993,143.729996,139.529999,142.529999,142.529999,4827200.0,2021-07-08T00:00:00,ABNB
143.300003,150.259995,143.300003,149.639999,149.639999,7065100.0,2021-07-09T00:00:00,ABNB
148.990005,150.419998,146.009995,146.690002,146.690002,3276300.0,2021-07-12T00:00:00,ABNB
147.695007,147.695007,143.0,143.410004,143.410004,5871500.0,2021-07-13T00:00:00,ABNB
143.860001,144.199997,139.039993,139.089996,139.089996,8545500.0,2021-07-14T00:00:00,ABNB
139.179993,140.520004,136.539993,137.5,137.5,6576100.0,2021-07-15T00:00:00,ABNB
139.690002,139.789993,133.509995,134.309998,134.309998,6094600.0,2021-07-16T00:00:00,ABNB
131.360001,133.770004,130.309998,131.880005,131.880005,7215700.0,2021-07-19T00:00:00,ABNB
132.75,137.434998,131.699997,136.089996,136.089996,6274600.0,2021-07-20T00:00:00,ABNB
136.710007,140.149994,135.725006,139.25,139.25,5269600.0,2021-07-21T00:00:00,ABNB
141.289993,141.289993,137.660004,139.470001,139.470001,4628400.0,2021-07-22T00:00:00,ABNB
139.800003,140.0,137.410004,138.729996,138.729996,2811100.0,2021-07-23T00:00:00,ABNB
139.130005,142.190002,137.199997,142.0,142.0,6489500.0,2021-07-26T00:00:00,ABNB
141.255005,142.520004,138.309998,141.580002,141.580002,5113100.0,2021-07-27T00:00:00,ABNB
141.309998,143.729996,141.029999,143.300003,143.300003,4466800.0,2021-07-28T00:00:00,ABNB
143.645996,145.0,141.710007,143.470001,143.470001,5005500.0,2021-07-29T00:00:00,ABNB
141.75,144.690002,141.740005,144.009995,144.009995,4167100.0,2021-07-30T00:00:00,ABNB
143.850006,146.270004,143.399994,145.490005,145.490005,4522400.0,2021-08-02T00:00:00,ABNB
147.727997,147.789993,143.279999,145.649994,145.649994,5491000.0,2021-08-03T00:00:00,ABNB
145.100006,147.460007,145.009995,147.399994,147.399994,4631400.0,2021-08-04T00:00:00,ABNB
146.669998,150.410004,146.399002,150.320007,150.320007,4737500.0,2021-08-05T00:00:00,ABNB
148.990005,150.190002,147.550003,149.990005,149.990005,4043500.0,2021-08-06T00:00:00,ABNB
148.740005,151.0,148.699997,149.440002,149.440002,5541900.0,2021-08-09T00:00:00,ABNB
149.365005,150.759995,147.850006,147.949997,147.949997,5149800.0,2021-08-10T00:00:00,ABNB
147.539993,149.279999,145.158005,148.160004,148.160004,6717700.0,2021-08-11T00:00:00,ABNB
148.860001,151.679993,146.550003,151.149994,151.149994,8794100.0,2021-08-12T00:00:00,ABNB
146.660004,152.759995,144.509995,152.759995,152.759995,16789100.0,2021-08-13T00:00:00,ABNB
151.990005,152.029999,144.899994,148.570007,148.570007,7715200.0,2021-08-16T00:00:00,ABNB
145.0,148.199997,143.580002,143.899994,143.899994,7855100.0,2021-08-17T00:00:00,ABNB
144.020004,148.679993,141.699997,146.740005,146.740005,5190100.0,2021-08-18T00:00:00,ABNB
143.791,145.279999,141.919998,142.649994,142.649994,4732400.0,2021-08-19T00:00:00,ABNB
142.0,143.949005,141.5,143.699997,143.699997,2996200.0,2021-08-20T00:00:00,ABNB
144.899994,147.630005,144.149994,146.789993,146.789993,4727400.0,2021-08-23T00:00:00,ABNB
147.0,161.979996,146.5,161.419998,161.419998,22096800.0,2021-08-24T00:00:00,ABNB
158.764008,163.059006,158.0,160.350006,160.350006,7267700.0,2021-08-25T00:00:00,ABNB
159.339996,159.5,151.449997,152.729996,152.729996,7243000.0,2021-08-26T00:00:00,ABNB
152.251007,156.440002,151.449997,154.179993,154.179993,4818800.0,2021-08-27T00:00:00,ABNB
154.410004,157.490005,151.919998,156.020004,156.020004,3968700.0,2021-08-30T00:00:00,ABNB
155.940002,158.149994,153.580002,154.990005,154.990005,7404000.0,2021-08-31T00:00:00,ABNB
154.839996,158.639999,154.289993,156.589996,156.589996,4324700.0,2021-09-01T00:00:00,ABNB
156.5,159.460007,156.5,157.199997,157.199997,3301000.0,2021-09-02T00:00:00,ABNB
158.050003,160.639999,157.199997,158.0,158.0,4456400.0,2021-09-03T00:00:00,ABNB
159.720001,165.735001,159.550003,165.0,165.0,11008800.0,2021-09-07T00:00:00,ABNB
163.229996,166.550003,161.600006,163.929993,163.929993,5866500.0,2021-09-08T00:00:00,ABNB
163.0,166.970001,160.830002,166.0,166.0,5935800.0,2021-09-09T00:00:00,ABNB
166.949997,168.235992,165.009995,165.199997,165.199997,3985300.0,2021-09-10T00:00:00,ABNB
160.25,162.990005,154.789993,160.320007,160.320007,7520900.0,2021-09-13T00:00:00,ABNB
160.660004,164.699997,159.410004,163.300003,163.300003,4655500.0,2021-09-14T00:00:00,ABNB
162.320007,166.630005,160.490005,166.369995,166.369995,5656000.0,2021-09-15T00:00:00,ABNB
165.259995,169.449997,165.039993,168.149994,168.149994,6094800.0,2021-09-16T00:00:00,ABNB
169.300003,170.0,163.610001,166.589996,166.589996,20024700.0,2021-09-17T00:00:00,ABNB
162.240005,166.539993,159.445007,161.639999,161.639999,6846800.0,2021-09-20T00:00:00,ABNB
164.0,170.009995,162.960007,169.289993,169.289993,8592500.0,2021-09-21T00:00:00,ABNB
170.029007,171.809998,167.371002,169.960007,169.960007,4353600.0,2021-09-22T00:00:00,ABNB
171.550003,176.0,170.5,175.130005,175.130005,5370800.0,2021-09-23T00:00:00,ABNB
174.529999,176.960007,173.610001,175.880005,175.880005,4084900.0,2021-09-24T00:00:00,ABNB
175.0,176.319,172.020004,174.259995,174.259995,3551400.0,2021-09-27T00:00:00,ABNB
172.516006,173.559998,166.899994,168.580002,168.580002,4362800.0,2021-09-28T00:00:00,ABNB
170.100006,171.220993,166.550003,168.070007,168.070007,2788700.0,2021-09-29T00:00:00,ABNB
168.100006,169.5,165.710007,167.75,167.75,2662500.0,2021-09-30T00:00:00,ABNB
170.309998,173.199997,168.550003,173.009995,173.009995,4963000.0,2021-10-01T00:00:00,ABNB
171.990005,172.259995,164.029999,164.5,164.5,4459400.0,2021-10-04T00:00:00,ABNB
165.669998,166.589996,162.429993,164.740005,164.740005,4340100.0,2021-10-05T00:00:00,ABNB
161.389999,167.320007,160.630005,167.25,167.25,2461500.0,2021-10-06T00:00:00,ABNB
170.0,171.270004,168.600006,169.600006,169.600006,2119600.0,2021-10-07T00:00:00,ABNB
170.100006,174.100006,169.479996,169.970001,169.970001,2265100.0,2021-10-08T00:00:00,ABNB
170.0,171.539993,166.630005,166.669998,166.669998,2046300.0,2021-10-11T00:00:00,ABNB
172.694,175.899994,171.229996,172.75,172.75,6028100.0,2021-10-12T00:00:00,ABNB
173.0,175.190002,171.800003,173.580002,173.580002,3521900.0,2021-10-13T00:00:00,ABNB
175.240005,176.75,170.039993,170.5,170.5,4139400.0,2021-10-14T00:00:00,ABNB
171.899994,172.949997,168.580002,169.179993,169.179993,3592700.0,2021-10-15T00:00:00,ABNB
167.5,172.699997,167.110001,172.320007,172.320007,2793700.0,2021-10-18T00:00:00,ABNB
172.570007,172.809998,170.059998,170.740005,170.740005,2776600.0,2021-10-19T00:00:00,ABNB
170.059998,171.940002,168.199997,169.759995,169.759995,2687000.0,2021-10-20T00:00:00,ABNB
169.074005,171.529999,167.699997,170.5,170.5,2889400.0,2021-10-21T00:00:00,ABNB
169.300003,169.440002,165.160004,166.639999,166.639999,2986000.0,2021-10-22T00:00:00,ABNB
166.690002,170.328995,166.649994,169.240005,169.240005,2620800.0,2021-10-25T00:00:00,ABNB
170.399994,172.0,167.899994,171.139999,171.139999,2937900.0,2021-10-26T00:00:00,ABNB
170.740005,172.649994,168.880005,169.100006,169.100006,3009800.0,2021-10-27T00:00:00,ABNB
170.199997,171.850006,168.710007,171.699997,171.699997,2143700.0,2021-10-28T00:00:00,ABNB
171.389999,171.389999,168.848999,170.660004,170.660004,2294400.0,2021-10-29T00:00:00,ABNB
170.5,175.440002,170.5,174.600006,174.600006,4401100.0,2021-11-01T00:00:00,ABNB
174.949997,175.300003,170.580002,172.869995,172.869995,3292100.0,2021-11-02T00:00:00,ABNB
171.889999,173.75,170.929993,172.869995,172.869995,2827100.0,2021-11-03T00:00:00,ABNB
175.949997,179.434998,173.960007,178.449997,178.449997,9664600.0,2021-11-04T00:00:00,ABNB
186.149994,203.294998,185.944,201.619995,201.619995,27330500.0,2021-11-05T00:00:00,ABNB
203.350006,211.335999,199.75,200.320007,200.320007,12855300.0,2021-11-08T00:00:00,ABNB
201.440002,201.5,187.5,194.679993,194.679993,9056100.0,2021-11-09T00:00:00,ABNB
190.229996,195.0,189.279999,192.220001,192.220001,6704100.0,2021-11-10T00:00:00,ABNB
195.199997,197.929993,190.770004,191.610001,191.610001,5899000.0,2021-11-11T00:00:00,ABNB
192.464996,208.160004,192.059998,206.539993,206.539993,12057800.0,2021-11-12T00:00:00,ABNB
206.199997,209.240005,204.160004,207.210007,207.210007,7479300.0,2021-11-15T00:00:00,ABNB
205.589996,209.929993,203.470001,207.039993,207.039993,4431300.0,2021-11-16T00:00:00,ABNB
207.0,212.584,198.399994,199.110001,199.110001,6383400.0,2021-11-17T00:00:00,ABNB
199.339996,205.0,196.0,204.330002,204.330002,4597700.0,2021-11-18T00:00:00,ABNB
196.600006,199.360001,190.5,196.419998,196.419998,8181900.0,2021-11-19T00:00:00,ABNB
190.440002,190.759995,176.720001,181.729996,181.729996,12619800.0,2021-11-22T00:00:00,ABNB
181.143005,183.729996,175.25,178.270004,178.270004,6451900.0,2021-11-23T00:00:00,ABNB
175.630005,182.779999,175.0,179.889999,179.889999,4763300.0,2021-11-24T00:00:00,ABNB
167.759995,174.639999,167.039993,173.860001,173.860001,6044100.0,2021-11-26T00:00:00,ABNB
176.880005,180.699997,175.899994,180.080002,180.080002,5317400.0,2021-11-29T00:00:00,ABNB
176.404999,180.639999,170.921005,172.539993,172.539993,10682700.0,2021-11-30T00:00:00,ABNB
174.009995,180.130005,162.029999,163.080002,163.080002,7645700.0,2021-12-01T00:00:00,ABNB
161.360001,170.294998,160.490005,169.600006,169.600006,5687600.0,2021-12-02T00:00:00,ABNB
168.979996,170.729996,162.139999,166.75,166.75,6460900.0,2021-12-03T00:00:00,ABNB
167.274994,181.929993,162.850006,180.850006,180.850006,9813800.0,2021-12-06T00:00:00,ABNB
185.610001,187.5,182.020004,183.139999,183.139999,6264600.0,2021-12-07T00:00:00,ABNB
186.0,187.5,182.139999,186.490005,186.490005,4218700.0,2021-12-08T00:00:00,ABNB
182.089996,185.302002,179.279999,181.460007,181.460007,3518000.0,2021-12-09T00:00:00,ABNB
178.149994,181.100006,175.854004,180.419998,180.419998,3980400.0,2021-12-10T00:00:00,ABNB
178.25,180.0,168.889999,171.039993,171.039993,7263700.0,2021-12-13T00:00:00,ABNB
168.298004,169.910004,164.5,167.960007,167.960007,5660400.0,2021-12-14T00:00:00,ABNB
167.639999,168.960007,160.179993,168.139999,168.139999,6678500.0,2021-12-15T00:00:00,ABNB
166.25,167.729996,153.600006,156.380005,156.380005,9415100.0,2021-12-16T00:00:00,ABNB
154.619995,158.309998,149.440002,157.910004,157.910004,24062400.0,2021-12-17T00:00:00,ABNB
151.160004,158.479996,151.0,157.229996,157.229996,4639300.0,2021-12-20T00:00:00,ABNB
159.5,167.274994,158.369995,165.660004,165.660004,6293500.0,2021-12-21T00:00:00,ABNB
165.679993,170.679993,162.800003,169.289993,169.289993,4802500.0,2021-12-22T00:00:00,ABNB
170.5,171.990005,166.889999,171.309998,171.309998,4017400.0,2021-12-23T00:00:00,ABNB
169.806,172.429993,168.779999,171.679993,171.679993,2725200.0,2021-12-27T00:00:00,ABNB
171.320007,172.729996,167.729996,169.710007,169.710007,2292600.0,2021-12-28T00:00:00,ABNB
169.520004,170.479996,165.020004,167.440002,167.440002,1995400.0,2021-12-29T00:00:00,ABNB
167.059998,170.850006,165.710007,168.779999,168.779999,2181100.0,2021-12-30T00:00:00,ABNB
168.779999,170.869995,166.080002,166.490005,166.490005,2596000.0,2021-12-31T00:00:00,ABNB
