Open,High,Low,Close,Adj Close,Volume,Date,CompanyName
122.489998,123.379997,121.800003,122.239998,122.239998,426600.0,2017-07-10T00:00:00,ANSS
122.389999,123.169998,121.919998,122.860001,122.860001,309100.0,2017-07-11T00:00:00,ANSS
123.660004,124.940002,123.360001,124.589996,124.589996,334000.0,2017-07-12T00:00:00,ANSS
124.870003,125.169998,123.529999,124.510002,124.510002,360900.0,2017-07-13T00:00:00,ANSS
124.419998,124.690002,123.529999,124.589996,124.589996,325300.0,2017-07-14T00:00:00,ANSS
124.410004,125.139999,123.830002,124.669998,124.669998,385400.0,2017-07-17T00:00:00,ANSS
124.900002,125.129997,124.07,125.029999,125.029999,294900.0,2017-07-18T00:00:00,ANSS
125.139999,126.32,124.660004,126.18,126.18,340900.0,2017-07-19T00:00:00,ANSS
126.199997,126.32,125.32,126.010002,126.010002,252400.0,2017-07-20T00:00:00,ANSS
125.360001,127.139999,125.360001,126.669998,126.669998,259200.0,2017-07-21T00:00:00,ANSS
126.550003,127.589996,126.419998,127.389999,127.389999,333000.0,2017-07-24T00:00:00,ANSS
127.550003,128.600006,127.25,127.910004,127.910004,241000.0,2017-07-25T00:00:00,ANSS
128.259995,128.559998,127.389999,127.879997,127.879997,241300.0,2017-07-26T00:00:00,ANSS
128.229996,128.570007,126.949997,127.580002,127.580002,409200.0,2017-07-27T00:00:00,ANSS
127.25,128.990005,126.75,128.429993,128.429993,262400.0,2017-07-28T00:00:00,ANSS
128.800003,129.850006,128.490005,129.550003,129.550003,464000.0,2017-07-31T00:00:00,ANSS
129.649994,131.630005,129.029999,130.229996,130.229996,688800.0,2017-08-01T00:00:00,ANSS
130.449997,130.449997,126.720001,127.480003,127.480003,679800.0,2017-08-02T00:00:00,ANSS
123.839996,126.139999,121.370003,123.389999,123.389999,1215900.0,2017-08-03T00:00:00,ANSS
124.019997,125.43,123.550003,124.32,124.32,515000.0,2017-08-04T00:00:00,ANSS
124.470001,125.260002,123.839996,124.980003,124.980003,317200.0,2017-08-07T00:00:00,ANSS
124.910004,127.690002,124.339996,124.43,124.43,267200.0,2017-08-08T00:00:00,ANSS
123.980003,125.07,123.529999,124.760002,124.760002,300000.0,2017-08-09T00:00:00,ANSS
124.419998,124.760002,122.650002,122.709999,122.709999,396100.0,2017-08-10T00:00:00,ANSS
123.230003,123.760002,122.449997,122.949997,122.949997,324100.0,2017-08-11T00:00:00,ANSS
124.040001,125.379997,123.93,125.239998,125.239998,267300.0,2017-08-14T00:00:00,ANSS
125.720001,126.32,124.919998,126.089996,126.089996,299300.0,2017-08-15T00:00:00,ANSS
126.5,128.720001,125.919998,128.509995,128.509995,461900.0,2017-08-16T00:00:00,ANSS
128.419998,128.910004,125.5,125.519997,125.519997,331000.0,2017-08-17T00:00:00,ANSS
125.529999,126.309998,124.379997,125.610001,125.610001,283900.0,2017-08-18T00:00:00,ANSS
125.769997,126.949997,125.080002,126.580002,126.580002,306100.0,2017-08-21T00:00:00,ANSS
127.0,129.339996,126.870003,129.0,129.0,333000.0,2017-08-22T00:00:00,ANSS
128.190002,128.940002,127.199997,127.260002,127.260002,453400.0,2017-08-23T00:00:00,ANSS
127.43,127.800003,126.339996,127.129997,127.129997,253700.0,2017-08-24T00:00:00,ANSS
127.93,128.550003,127.300003,127.769997,127.769997,192400.0,2017-08-25T00:00:00,ANSS
128.100006,128.479996,127.190002,127.639999,127.639999,205900.0,2017-08-28T00:00:00,ANSS
127.160004,127.160004,126.040001,126.57,126.57,352100.0,2017-08-29T00:00:00,ANSS
126.230003,127.949997,126.139999,127.910004,127.910004,247400.0,2017-08-30T00:00:00,ANSS
128.389999,128.889999,127.43,128.820007,128.820007,465800.0,2017-08-31T00:00:00,ANSS
128.570007,129.570007,127.709999,128.110001,128.110001,393300.0,2017-09-01T00:00:00,ANSS
128.0,128.520004,126.93,128.490005,128.490005,371500.0,2017-09-05T00:00:00,ANSS
128.669998,128.990005,127.220001,127.68,127.68,372300.0,2017-09-06T00:00:00,ANSS
128.169998,128.880005,127.639999,128.460007,128.460007,281000.0,2017-09-07T00:00:00,ANSS
128.309998,129.119995,127.870003,128.440002,128.440002,237300.0,2017-09-08T00:00:00,ANSS
129.279999,130.460007,128.389999,129.809998,129.809998,453300.0,2017-09-11T00:00:00,ANSS
129.490005,132.070007,129.139999,132.009995,132.009995,447900.0,2017-09-12T00:00:00,ANSS
131.679993,132.740005,131.339996,131.509995,131.509995,335900.0,2017-09-13T00:00:00,ANSS
131.429993,131.429993,128.960007,129.149994,129.149994,560400.0,2017-09-14T00:00:00,ANSS
129.080002,129.080002,120.790001,121.82,121.82,1769600.0,2017-09-15T00:00:00,ANSS
121.779999,123.830002,121.370003,123.589996,123.589996,636600.0,2017-09-18T00:00:00,ANSS
123.300003,123.839996,122.309998,123.440002,123.440002,820100.0,2017-09-19T00:00:00,ANSS
123.5,124.370003,122.519997,122.989998,122.989998,743500.0,2017-09-20T00:00:00,ANSS
123.0,123.209999,120.330002,120.82,120.82,673400.0,2017-09-21T00:00:00,ANSS
120.300003,122.260002,120.080002,122.050003,122.050003,511300.0,2017-09-22T00:00:00,ANSS
121.82,122.129997,119.489998,120.739998,120.739998,523700.0,2017-09-25T00:00:00,ANSS
121.0,121.150002,119.199997,120.669998,120.669998,411900.0,2017-09-26T00:00:00,ANSS
121.0,121.449997,119.779999,120.940002,120.940002,574800.0,2017-09-27T00:00:00,ANSS
120.379997,121.949997,120.379997,121.629997,121.629997,579000.0,2017-09-28T00:00:00,ANSS
121.669998,122.830002,121.339996,122.730003,122.730003,469300.0,2017-09-29T00:00:00,ANSS
123.160004,124.589996,123.160004,123.779999,123.779999,388700.0,2017-10-02T00:00:00,ANSS
123.730003,124.870003,123.620003,124.650002,124.650002,340600.0,2017-10-03T00:00:00,ANSS
124.309998,124.690002,124.0,124.550003,124.550003,461500.0,2017-10-04T00:00:00,ANSS
125.209999,125.279999,124.300003,125.239998,125.239998,358800.0,2017-10-05T00:00:00,ANSS
